124 Ernakulam CITY TRAFFIC EAST Le Meridian - Audi Kochi Kundanoor Junction National Highway 66 (NH 66) NH 41 3 135,9.9446366,76.3145188
125 Kollam CHAVARA Vijaya Palace -  Star Bike Workshop Nallezuthu Junction National Highway 66 (NH 66) NH 38 5 134,8.9908056,76.5404387
126 Ernakulam CITY TRAFFIC EAST Hotel Malabar Illam - Tata Motors Chalikkavattom National Highway 66 (NH 66) NH 34 9 134,9.9810576,76.3247705
127 Ernakulam ALUVA Tamarind Rajadhani - Pulinchuvadu Metro Station Pulinchuvadu National Highway 544 (NH - 544) NH 39 4 133,10.1003709,76.3570382
128 Ernakulam CITY TRAFFIC EAST PVS Hospital - Mathrubhumi Junction Kaloor Junction Banerji Road SH 39 4 133,9.9921355,76.3019038
129 Ernakulam CITY TRAFFIC EAST Decathlon - Chambakkara River Bridge Thykoodam National Highway 66 (NH 66) NH 39 4 133,9.9540141,76.3268229
"130 Alappuzha Aroor Muthoot, Eramalloor - 50m before Madeena Supermarket Eramalloor National Highway 66 (NH 66) NH 35 8 133",9.878191,76.3038672
131 Idukki THODUPUZHA Smitha Hospital -Vengalloor School Road Junction Vengalloor Punalur - Muvattupuzha Road (SH - 8) SH 41 2 131,9.498657,76.7510816
"132 Ernakulam CITY TRAFFIC EAST Nest, CUSAT Junction - 70m after Town Hall South Kalamassery Junction National Highway 544 (NH - 544) NH 41 2 131",10.0507697,76.3200956
133 Thiruvananthapuram City Traffic Ranigiri Church - State Bank of India Mananthala Junction Main Central Road (SH 1) SH 41 2 131,9.3130917,76.6218513
134 Kollam Sakthikulangara PS Central Bank of India - 70m after NSS karayogam Kavanad National Highway 66 (NH 66) NH 37 5 131,8.9190445,76.5595359
135 Thiruvananthapuram Kilimanoor Indian Overseas Bank - Erapil Road Junction Kilimanoor Junction Main Central Road (SH 1) SH 37 5 131,9.1447869,76.7327983
136 Thrissur CHALAKUDI 100 mts before Mini Civil Station - CSI St Johns Church Court Jn National Highway 544 (NH - 544) NH 37 5 131,10.3070105,76.3340589
"137 Ernakulam Kalamassery St Mary's Church - Nest, CUSAT Junction TVS Junction National Highway 544 (NH - 544) NH 37 5 131",10.0521944,76.3199859
